7354	Dietary Supplement/Medications/Remedy	floral cloud green tea	Lead	1.1	ppm	Unknown	Unknown	Unknown	10/26/2023	C	YES
7355	Toys/Children's Products	play dough	Lead	Unknown	ppm	Unknown	Unknown	Unknown	10/27/2023	C	NA
7356	Food-Candy	tipitin corazon	Lead	Unknown	ppm	Unknown	Unknown	DOMINICAN REPUBLIC	10/27/2023	C	NA
7357	Food-Candy	pin pop xxxl	Lead	Unknown	ppm	Unknown	Unknown	DOMINICAN REPUBLIC	10/27/2023	C	NA
7358	Tableware/Pottery	copper turkish coffee pot	Lead	0.089	MG/L	Unknown	Unknown	UNITED STATES	11/02/2023	S	NO
7359	Tableware/Pottery	copper turkish coffee pot	Lead	309	ppm	Unknown	Unknown	UNITED STATES	11/02/2023	S	YES
7360	Tableware/Pottery	copper turkish coffee pot	Lead	0.2	MG/CM^2	Unknown	Unknown	UNITED STATES	11/02/2023	S	NO
7361	Tableware/Pottery	brown turkish coffee pot	Lead	Unknown	MG/CM^2	Unknown	Unknown	UNITED STATES	11/02/2023	S	NA
7362	Tableware/Pottery	brown turkish coffee pot	Lead	0.17	MG/L	Unknown	Unknown	UNITED STATES	11/02/2023	S	NO
7363	Tableware/Pottery	brown turkish coffee pot	Lead	473	ppm	Unknown	Unknown	UNITED STATES	11/02/2023	S	YES
7364	Tableware/Pottery	copper turkish coffee pot with floral pattern	Lead	0.1	MG/CM^2	Unknown	Unknown	UNITED STATES	11/02/2023	S	NO
7365	Tableware/Pottery	copper turkish coffee pot with floral pattern	Lead	197	ppm	Unknown	Unknown	UNITED STATES	11/02/2023	S	YES
7366	Tableware/Pottery	copper turkish coffee pot with floral pattern	Lead	0.016	MG/L	Unknown	Unknown	UNITED STATES	11/02/2023	S	NO
7367	Food Other	apple and banana fruit puree	Chromium	Unknown	ppm	Unknown	ECUADOR	UNITED STATES	11/06/2023	C	NA
7368	Food Other	apple and banana fruit puree	Lead	Unknown	ppm	Unknown	ECUADOR	UNITED STATES	11/06/2023	C	NA
7369	Food Other	apple and cinnamon fruit puree	Chromium	0.65	ppm	Unknown	Unknown	UNITED STATES	11/06/2023	C	YES
7370	Food Other	apple and cinnamon fruit puree	Lead	3.6	ppm	Unknown	Unknown	UNITED STATES	11/06/2023	C	YES
7371	Other	wall sconce	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/09/2023	C	NA
7372	Other	trunk 1	Lead	0.3	MG/CM^2	Unknown	Unknown	Unknown	11/09/2023	C	NO
7373	Other	tray	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/09/2023	C	NA
7374	Other	cabinet	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/09/2023	C	NA
7375	Other	antique play kitchen	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/09/2023	C	NA
7376	Other	trunk2 exterior	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/09/2023	C	NA
7377	Other	trunk 3 exterior	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/09/2023	C	NA
7378	Food Other	soy food drink cereal	Lead	Unknown	ppm	Lasco Manufacturing Ltd	JAMAICA	Unknown	11/09/2023	C	NA
7379	Food-Spice	curry powder	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/09/2023	C	NA
7380	Food-Spice	all purpose seasoning mix	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/09/2023	C	NA
7381	Food Other	gerber cereal for baby	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/09/2023	C	NA
7382	Food-Spice	fennel seeds	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/14/2023	C	NA
7383	Food-Spice	swad turmeric	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/14/2023	C	NA
7384	Food-Spice	chili spice	Lead	Unknown	ppm	Unknown	Unknown	BANGLADESH	11/15/2023	C	NA
7385	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	Unknown	BANGLADESH	11/15/2023	C	NA
7386	Tableware/Pottery	rice cookerwarmer	Lead	Unknown	MG/L	Unknown	CHINA	Unknown	11/16/2023	A	NA
7387	Tableware/Pottery	rice cookerwarmer	Lead	27	ppm	Unknown	CHINA	Unknown	11/16/2023	A	NO
7388	Tableware/Pottery	rice cookerwarmer	Lead	Unknown	MG/CM^2	Unknown	CHINA	Unknown	11/16/2023	A	NA
7389	Food Other	jasmine rice	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/16/2023	A	NA
7390	Food-Spice	sazonador	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/17/2023	C	NA
7391	Food-Spice	consome de pollo	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/17/2023	C	NA
7392	Food Other	so natural freeze dried strawberries	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/21/2023	C	NA
7393	Food-Spice	curry powder	Lead	0.35	ppm	Unknown	Unknown	Unknown	11/24/2023	C	NO
7394	Toys/Children's Products	toy car1	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/24/2023	C	NA
7395	Toys/Children's Products	toy car 2	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/24/2023	C	NA
7396	Toys/Children's Products	mario brother figurene	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/24/2023	C	NA
7397	Toys/Children's Products	mickey mouse figurene	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	11/24/2023	C	NA
7398	Toys/Children's Products	goofy figurene	Lead	0.1	MG/CM^2	Unknown	Unknown	Unknown	11/24/2023	C	NO
7399	Dietary Supplement/Medications/Remedy	haliborange multivitamin	Lead	Unknown	ppm	Haliborange	UNITED KINGDOM	Unknown	11/24/2023	C	NA
7400	Dietary Supplement/Medications/Remedy	dph cough and cold syrup	Lead	Unknown	ppm	DPH	JAMAICA	Unknown	11/24/2023	C	NA
7401	Food-Spice	maywah powder spice	Lead	Unknown	ppm	Unknown	UNITED STATES	Unknown	11/24/2023	C	NA
7402	Food-Spice	five spice powder	Lead	3.1	ppm	Unknown	Unknown	Unknown	11/24/2023	C	YES
7403	Food-Spice	spice curry	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/24/2023	C	NA
7404	Food-Spice	garam masala	Lead	0.46	ppm	Unknown	INDIA	UNITED STATES	11/28/2023	C	NO
7405	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	INDIA	UNITED STATES	11/28/2023	C	NA
7406	Food-Spice	coriander powder	Lead	0.27	ppm	Unknown	INDIA	UNITED STATES	11/28/2023	C	NO
7407	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	INDIA	UNITED STATES	11/28/2023	C	NA
7408	Food-Spice	cinnamon	Lead	Unknown	ppm	Unknown	INDIA	UNITED STATES	11/28/2023	C	NA
7409	Food Other	pineapple banana fruit puree	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/28/2023	C	NA
7410	Dietary Supplement/Medications/Remedy	strong bi yan wan	Arsenic	0.53	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	NO
7411	Dietary Supplement/Medications/Remedy	strong bi yan wan	Cadmium	0.36	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	NO
7412	Dietary Supplement/Medications/Remedy	strong bi yan wan	Lead	1.2	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	YES
7413	Dietary Supplement/Medications/Remedy	strong bi yan wan	Mercury	0.14	ppm	Guangzhoushi Guangxingtang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	NO
7414	Dietary Supplement/Medications/Remedy	huang lian su tablet	Arsenic	Unknown	ppm	Hubei Minkang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	NA
7415	Dietary Supplement/Medications/Remedy	huang lian su tablet	Cadmium	Unknown	ppm	Hubei Minkang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	NA
7416	Dietary Supplement/Medications/Remedy	huang lian su tablet	Lead	3.7	ppm	Hubei Minkang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	YES
7417	Dietary Supplement/Medications/Remedy	huang lian su tablet	Mercury	Unknown	ppm	Hubei Minkang Pharmaceutical Co. Ltd.	CHINA	UNITED STATES	11/28/2023	S	NA
7418	Dietary Supplement/Medications/Remedy	uri tract care	Arsenic	Unknown	ppm	Unknown	CHINA	UNITED STATES	11/28/2023	S	NA
7419	Dietary Supplement/Medications/Remedy	uri tract care	Cadmium	1	ppm	Unknown	CHINA	UNITED STATES	11/28/2023	S	YES
7420	Dietary Supplement/Medications/Remedy	uri tract care	Lead	2.7	ppm	Unknown	CHINA	UNITED STATES	11/28/2023	S	YES
7421	Dietary Supplement/Medications/Remedy	uri tract care	Mercury	0.79	ppm	Unknown	CHINA	UNITED STATES	11/28/2023	S	NO
7422	Dietary Supplement/Medications/Remedy	gusao pill	Arsenic	Unknown	ppm	Tien Sau Tong Hong Kong	HONG KONG	UNITED STATES	11/28/2023	S	NA
7423	Dietary Supplement/Medications/Remedy	gusao pill	Cadmium	Unknown	ppm	Tien Sau Tong Hong Kong	HONG KONG	UNITED STATES	11/28/2023	S	NA
7424	Dietary Supplement/Medications/Remedy	gusao pill	Lead	0.31	ppm	Tien Sau Tong Hong Kong	HONG KONG	UNITED STATES	11/28/2023	S	NO
7425	Dietary Supplement/Medications/Remedy	gusao pill	Mercury	Unknown	ppm	Tien Sau Tong Hong Kong	HONG KONG	UNITED STATES	11/28/2023	S	NA
7426	Dietary Supplement/Medications/Remedy	yuen kut lams kam wo char	Arsenic	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/28/2023	S	NA
7427	Dietary Supplement/Medications/Remedy	yuen kut lams kam wo char	Cadmium	0.72	ppm	Unknown	Unknown	UNITED STATES	11/28/2023	S	YES
7428	Dietary Supplement/Medications/Remedy	yuen kut lams kam wo char	Lead	9.4	ppm	Unknown	Unknown	UNITED STATES	11/28/2023	S	YES
7429	Dietary Supplement/Medications/Remedy	yuen kut lams kam wo char	Mercury	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/28/2023	S	NA
7430	Dietary Supplement/Medications/Remedy	five pagodas brand yahom powder	Arsenic	0.83	ppm	Five Pagodas Pharmacy, Co., Ltd.	THAILAND	UNITED STATES	11/28/2023	S	NO
7431	Dietary Supplement/Medications/Remedy	five pagodas brand yahom powder	Cadmium	Unknown	ppm	Five Pagodas Pharmacy, Co., Ltd.	THAILAND	UNITED STATES	11/28/2023	S	NA
7432	Dietary Supplement/Medications/Remedy	five pagodas brand yahom powder	Lead	3	ppm	Five Pagodas Pharmacy, Co., Ltd.	THAILAND	UNITED STATES	11/28/2023	S	YES
7433	Dietary Supplement/Medications/Remedy	five pagodas brand yahom powder	Mercury	Unknown	ppm	Five Pagodas Pharmacy, Co., Ltd.	THAILAND	UNITED STATES	11/28/2023	S	NA
7434	Dietary Supplement/Medications/Remedy	jia wei xiao yao wan	Arsenic	0.63	ppm	Not listed	CHINA	UNITED STATES	11/28/2023	S	NO
7435	Dietary Supplement/Medications/Remedy	jia wei xiao yao wan	Cadmium	Unknown	ppm	Not listed	CHINA	UNITED STATES	11/28/2023	S	NA
7436	Dietary Supplement/Medications/Remedy	jia wei xiao yao wan	Lead	0.65	ppm	Not listed	CHINA	UNITED STATES	11/28/2023	S	YES
7437	Dietary Supplement/Medications/Remedy	jia wei xiao yao wan	Mercury	Unknown	ppm	Not listed	CHINA	UNITED STATES	11/28/2023	S	NA
7438	Dietary Supplement/Medications/Remedy	kasturibhushan	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7439	Religious powder	aabir	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7440	Food-Spice	keshari	Lead	0.82	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NO
7441	Food Other	basil tea	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7442	Food-Spice	timur	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7443	Food-Spice	dehydrated stock	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7444	Food Other	dry whole milk	Lead	1.9	ppm	Unknown	Unknown	Unknown	11/29/2023	C	YES
7445	Food Other	brown sugar	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7446	Food-Spice	mystery spice 1	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7447	Food-Spice	mystery spice 2	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7448	Food Other	white rice	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/29/2023	C	NA
7449	Food-Spice	turmeric powder	Lead	Unknown	ppm	Unknown	BANGLADESH	UNITED STATES	11/29/2023	C	NA
7450	Food-Spice	chicken seasoning	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/29/2023	C	NA
7451	Food-Spice	chicken seasoning	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	11/29/2023	C	NA
7452	Food Other	lentil	Lead	Unknown	ppm	Unknown	BANGLADESH	UNITED STATES	11/29/2023	C	NA
7453	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/30/2023	C	NA
7454	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/30/2023	C	NA
7455	Food-Spice	cumin	Lead	0.59	ppm	Unknown	Unknown	Unknown	11/30/2023	C	NO
7456	Food-Spice	precooked multi cereal	Lead	Unknown	ppm	Plenty Foods Private Ltd	SRI LANKA	Unknown	11/30/2023	C	NA
7457	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/30/2023	C	NA
7458	Food-Spice	chili powder	Lead	Unknown	ppm	Unknown	Unknown	Unknown	11/30/2023	C	NA
7459	Food-Spice	masala mix	Lead	1.7	ppm	Unknown	Unknown	Unknown	11/30/2023	C	NO
7460	Food-Spice	chili powder	Lead	0.34	ppm	Unknown	Unknown	UNITED STATES	12/04/2023	C	NO
7461	Food-Spice	cinnamon powder	Lead	6.9	ppm	Unknown	Unknown	UNITED STATES	12/04/2023	C	YES
7462	Food-Spice	turmeric powder	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	12/04/2023	C	NA
7463	Food-Spice	cumin	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	12/04/2023	C	NA
7464	Food-Spice	shan mandhi	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	12/04/2023	C	NA
7465	Food-Spice	shan palak pneer	Lead	0.45	ppm	Unknown	Unknown	UNITED STATES	12/04/2023	C	NO
7466	Cosmetics	surma	Lead	640000	ppm	Unknown	GHANA	GHANA	12/05/2023	C	YES
7467	Food Other	wheat	Lead	Unknown	ppm	Unknown	PAKISTAN	PAKISTAN	12/05/2023	C	NA
7468	Food Other	split wheat	Lead	Unknown	ppm	Unknown	PAKISTAN	Unknown	12/05/2023	C	NA
7469	Food Other	chips	Lead	4.2	ppm	Unknown	MEXICO	MEXICO	12/07/2023	C	YES
7470	Dietary Supplement/Medications/Remedy	red tangerine formula	Arsenic	Unknown	ppm	Beijing Tong Ren Tang Co., Ltd.	CHINA	UNITED STATES	12/08/2023	S	NA
7471	Dietary Supplement/Medications/Remedy	red tangerine formula	Cadmium	Unknown	ppm	Beijing Tong Ren Tang Co., Ltd.	CHINA	UNITED STATES	12/08/2023	S	NA
7472	Dietary Supplement/Medications/Remedy	red tangerine formula	Lead	0.58	ppm	Beijing Tong Ren Tang Co., Ltd.	CHINA	UNITED STATES	12/08/2023	S	YES
7473	Dietary Supplement/Medications/Remedy	red tangerine formula	Mercury	0.15	ppm	Beijing Tong Ren Tang Co., Ltd.	CHINA	UNITED STATES	12/08/2023	S	NO
7474	Dietary Supplement/Medications/Remedy	linsen double caulis plus	Arsenic	Unknown	ppm	Welip (M) SDN. BHD.	MALAYSIA	UNITED STATES	12/08/2023	S	NA
7475	Dietary Supplement/Medications/Remedy	linsen double caulis plus	Cadmium	Unknown	ppm	Welip (M) SDN. BHD.	MALAYSIA	UNITED STATES	12/08/2023	S	NA
7476	Dietary Supplement/Medications/Remedy	linsen double caulis plus	Lead	1.9	ppm	Welip (M) SDN. BHD.	MALAYSIA	UNITED STATES	12/08/2023	S	YES
7477	Dietary Supplement/Medications/Remedy	linsen double caulis plus	Mercury	Unknown	ppm	Welip (M) SDN. BHD.	MALAYSIA	UNITED STATES	12/08/2023	S	NA
7478	Dietary Supplement/Medications/Remedy	qu feng huo luo dan	Arsenic	Unknown	ppm	Luen Hop Pharmaceutical Company	HONG KONG	UNITED STATES	12/08/2023	S	NA
7479	Dietary Supplement/Medications/Remedy	qu feng huo luo dan	Cadmium	Unknown	ppm	Luen Hop Pharmaceutical Company	HONG KONG	UNITED STATES	12/08/2023	S	NA
7480	Dietary Supplement/Medications/Remedy	qu feng huo luo dan	Lead	0.67	ppm	Luen Hop Pharmaceutical Company	HONG KONG	UNITED STATES	12/08/2023	S	YES
7481	Dietary Supplement/Medications/Remedy	qu feng huo luo dan	Mercury	Unknown	ppm	Luen Hop Pharmaceutical Company	HONG KONG	UNITED STATES	12/08/2023	S	NA
7482	Dietary Supplement/Medications/Remedy	fukean pian	Arsenic	Unknown	ppm	BYS	CHINA	UNITED STATES	12/08/2023	S	NA
7483	Dietary Supplement/Medications/Remedy	fukean pian	Cadmium	Unknown	ppm	BYS	CHINA	UNITED STATES	12/08/2023	S	NA
7484	Dietary Supplement/Medications/Remedy	fukean pian	Lead	0.54	ppm	BYS	CHINA	UNITED STATES	12/08/2023	S	YES
7485	Dietary Supplement/Medications/Remedy	fukean pian	Mercury	Unknown	ppm	BYS	CHINA	UNITED STATES	12/08/2023	S	NA
7486	Dietary Supplement/Medications/Remedy	tongren wuji baifeng wan	Arsenic	Unknown	ppm	Tongrentang Pharmaceutical Factory of Beijing Tong	CHINA	UNITED STATES	12/08/2023	S	NA
7487	Dietary Supplement/Medications/Remedy	tongren wuji baifeng wan	Cadmium	Unknown	ppm	Tongrentang Pharmaceutical Factory of Beijing Tong	CHINA	UNITED STATES	12/08/2023	S	NA
7488	Dietary Supplement/Medications/Remedy	tongren wuji baifeng wan	Lead	4.1	ppm	Tongrentang Pharmaceutical Factory of Beijing Tong	CHINA	UNITED STATES	12/08/2023	S	YES
7489	Dietary Supplement/Medications/Remedy	tongren wuji baifeng wan	Mercury	Unknown	ppm	Tongrentang Pharmaceutical Factory of Beijing Tong	CHINA	UNITED STATES	12/08/2023	S	NA
7490	Dietary Supplement/Medications/Remedy	yunnan paiyao	Cadmium	Unknown	ppm	Yun Nan Palyao Group Co., LTD	Unknown	UNITED STATES	12/08/2023	S	NA
7491	Dietary Supplement/Medications/Remedy	yunnan paiyao	Mercury	Unknown	ppm	Yun Nan Palyao Group Co., LTD	Unknown	UNITED STATES	12/08/2023	S	NA
7492	Dietary Supplement/Medications/Remedy	yunnan paiyao	Arsenic	1.6	ppm	Yun Nan Palyao Group CO., LTD	CHINA	UNITED STATES	12/08/2023	S	YES
7493	Dietary Supplement/Medications/Remedy	yunnan paiyao	Lead	4.6	ppm	Yun Nan Palyao Group CO., LTD	CHINA	UNITED STATES	12/08/2023	S	YES
7494	Other	wooden chair	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7495	Toys/Children's Products	playskool blue wooden toy ring	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7496	Toys/Children's Products	playskool orange wooden toy ring	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7497	Toys/Children's Products	playskool yellow wooden toy ring	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7498	Toys/Children's Products	playskool green wooden toy ring	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7499	Toys/Children's Products	playskool wooden ring stand	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7500	Other	wooden stool	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7501	Tableware/Pottery	clay salad bowl	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7502	Tableware/Pottery	clay plate 1	Lead	0.1	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NO
7503	Tableware/Pottery	clay plate 2	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/11/2023	C	NA
7504	Other	potted soil	Lead	3.8	MG/KG-DRY	Unknown	Unknown	Unknown	12/13/2023	C	NO
7505	Tableware/Pottery	small ceramic bowl	Lead	Unknown	MG/CM^2	Unknown	MEXICO	MEXICO	12/15/2023	C	NA
7506	Tableware/Pottery	small ceramic bowl 2	Lead	4.9	MG/CM^2	Unknown	MEXICO	MEXICO	12/15/2023	C	NO
7507	Food-Spice	shawarma	Lead	Unknown	ppm	Unknown	Unknown	Unknown	12/17/2023	C	NA
7508	Food-Spice	zaatar	Lead	1.4	ppm	Unknown	Unknown	Unknown	12/17/2023	C	NO
7509	Food-Spice	ginger powder	Lead	1.9	ppm	Unknown	Unknown	Unknown	12/17/2023	C	NO
7510	Food-Spice	oregano	Lead	Unknown	ppm	Unknown	Unknown	Unknown	12/17/2023	C	NA
7511	Food-Spice	bay leaves	Lead	Unknown	ppm	Unknown	Unknown	Unknown	12/17/2023	C	NA
7512	Food Other	bissli	Lead	1.9	ppm	Unknown	Unknown	Unknown	12/17/2023	C	YES
7513	Dietary Supplement/Medications/Remedy	multivitamin	Lead	17	ppm	Unknown	Unknown	Unknown	12/17/2023	C	YES
7514	Food Other	apple banana fruit puree	Lead	Unknown	ppm	Austrofood CIA LTDA	ECUADOR	Unknown	12/20/2023	C	NA
7515	Food Other	wanabana strawberry orange banana beet	Lead	Unknown	ppm	Astrofoods SAS	ECUADOR	Unknown	12/20/2023	C	NA
7516	Other	wooden baby chair	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/21/2023	C	NA
7517	Other	wooden bed frame	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	12/21/2023	C	NA
7518	Food-Spice	century chiken masala	Lead	0.32	ppm	Unknown	Unknown	NEPAL	12/22/2023	C	NO
7519	Food-Spice	seasonings for soup	Lead	Unknown	ppm	MATUR BOCTOKA	Unknown	UNITED STATES	12/23/2023	C	NA
7520	Food Other	pedia sure	Lead	Unknown	ppm	Unknown	UNITED STATES	UNITED STATES	12/27/2023	C	NA
7521	Food Other	apple eve	Lead	Unknown	ppm	Unknown	UKRAINE	UNITED STATES	12/27/2023	C	NA
7522	Food-Spice	black pepper	Lead	Unknown	ppm	Unknown	Unknown	PERU	12/27/2023	C	NA
7523	Food-Spice	tuco seasoning	Lead	Unknown	ppm	Unknown	Unknown	Unknown	12/27/2023	C	NA
7524	Food-Spice	snickers seasoning	Lead	Unknown	ppm	Unknown	Unknown	PERU	12/27/2023	C	NA
7525	Food-Spice	chicken soup	Lead	Unknown	ppm	Unknown	Unknown	PERU	12/27/2023	C	NA
7526	Food Other	maizena corn starch	Lead	Unknown	ppm	Unknown	Unknown	PERU	12/27/2023	C	NA
7527	Food-Spice	cream of wheat	Lead	Unknown	ppm	Unknown	Unknown	PERU	12/27/2023	C	NA
7528	Other	incense	Lead	1.8	ppm	Unknown	Unknown	Unknown	12/28/2023	C	NO
7529	Tableware/Pottery	large claypot bowl	Lead	9.9	MG/CM^2	Unknown	MEXICO	MEXICO	09/05/2024	C	NO
7530	Food-Spice	angel brand cinnamon powder	Lead	0.47	ppm	Unknown	Unknown	UNITED STATES	01/12/2024	S	NO
7531	Food Other	instant nodles	Lead	Unknown	ppm	Nong Shim	DOMINICAN REPUBLIC	Unknown	03/13/2024	C	NA
7532	Food-Spice	radhuni chilli powder	Lead	Unknown	ppm	Square Food & Beverage Ltd.	Unknown	Unknown	09/10/2024	C	NA
7533	Food-Candy	pelon pelonetes sabor a tamarindo	Lead	Unknown	ppm	Unknown	MEXICO	UNITED STATES	06/04/2024	C	NA
7534	Cosmetics	ub formula 99aa uv whitening pearl cream	Mercury	Unknown	ppm	Thai Techniques Industry Co., LTD	THAILAND	UNITED STATES	06/27/2024	S	NA
7535	Food-Spice	garlic powder	Lead	0.805	ppm	Unknown	Unknown	Unknown	11/14/2024	C	NO
7536	Cosmetics	organic extract of papaya brightening cream	Mercury	Unknown	ppm	Mitchell Brands	LEBANON	UNITED STATES	04/24/2024	S	NA
7537	Food-Spice	fenugreek	Lead	Unknown	ppm	Unknown	UNITED STATES	UNITED STATES	08/09/2024	C	NA
7538	Cosmetics	bb clear dark spot remover	Mercury	Unknown	ppm	Rodis	TOGO	UNITED STATES	03/14/2024	S	NA
7539	Food-Spice	masala	Lead	Unknown	ppm	Unknown	Unknown	Unknown	04/18/2024	C	NA
7540	Food-Spice	achu spice powder	Lead	Unknown	ppm	Unknown	Unknown	Unknown	06/10/2024	C	NA
7541	Food-Spice	spice class ground cinnamon	Lead	2.8	ppm	Unknown	Unknown	UNITED STATES	01/12/2024	S	YES
7542	Food Other	basmati rice	Lead	Unknown	ppm	Unknown	INDIA	Unknown	06/12/2024	C	NA
7543	Food-Candy	turmeric	Lead	Unknown	ppm	Unknown	Unknown	Unknown	04/18/2024	C	NA
7544	Food-Spice	beef masala	Lead	Unknown	ppm	Square Food & Beverage Ltd.	BANGLADESH	UNITED STATES	11/01/2024	C	NA
7545	Food-Spice	cumin	Lead	Unknown	ppm	Unknown	Unknown	Unknown	03/18/2024	C	NA
7546	Food Other	dried elderberries	Lead	Unknown	ppm	Unknown	UKRAINE	UNITED STATES	09/20/2024	C	NA
7547	Other	cement from a potted plant from india	Lead	2.84	ppm	Unknown	INDIA	INDIA	05/08/2024	C	NO
7548	Food-Spice	cumin powder	Lead	0.943	ppm	Unknown	Unknown	Unknown	06/13/2024	C	NO
7549	Food-Spice	salma cinnamon powder	Lead	0.68	ppm	Unknown	Unknown	UNITED STATES	01/10/2024	S	NO
7550	Cosmetics	dne soap nano extra white	Mercury	Unknown	ppm	D-Ne 65 (Thailand) CO., LTD	THAILAND	UNITED STATES	08/01/2024	S	NA
7551	Food-Candy	pulparindo push de tamarindo natural	Lead	Unknown	ppm	de la Rosa	MEXICO	UNITED STATES	06/04/2024	C	NA
7552	Food-Spice	pepper fresh ground	Cadmium	Unknown	ppm	Unknown	Unknown	Unknown	07/24/2024	A	NA
7553	Food Other	lasco soy food drink vanilla	Lead	0.802	ppm	Unknown	Unknown	JAMAICA	05/01/2024	C	YES
7554	Tableware/Pottery	ceramic cup	Lead	Unknown	MG/CM^2	Unknown	Unknown	Unknown	05/31/2024	C	NA
7555	Religious powder	holyash powder viboothi	Lead	2.7	ppm	Unknown	Unknown	Unknown	01/23/2024	C	NO
7556	Cosmetics	sunscreen	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	12/21/2024	C	NA
7557	Food-Spice	turmeric	Lead	1.58	ppm	Unknown	NEPAL	NEPAL	08/09/2024	C	NO
7558	Food-Spice	mimis products black pepper	Lead	9.3	ppm	Unknown	Unknown	UNITED STATES	03/22/2024	C	YES
7559	Dietary Supplement/Medications/Remedy	shatavari root extract	Lead	Unknown	ppm	Unknown	Unknown	INDIA	08/03/2024	C	NA
7560	Food-Spice	turmeric	Lead	Unknown	ppm	Unknown	Unknown	UNITED STATES	10/08/2024	C	NA
7561	Food Other	mchica	Lead	Unknown	ppm	Unknown	Unknown	ECUADOR	09/28/2024	C	NA
